headline,extracted_text,link,sources,category,timestamp,keywords
"Akhiri Penantian 40 Tahun, Menteri Hadi Serahkan Sertifikat Tanah Dosen Unhas",[''],https://www.jpnn.com/news/akhiri-penantian-40-tahun-menteri-hadi-serahkan-sertifikat-tanah-dosen-unhas?page=all,JPNN,nasional,2023-03-17,"['Menteri', 'Hadi', 'Tjahjanto,sertifikat', 'tanah,Menteri', 'ATR/BPN,perumahan', 'dosen', 'unhas,Dosen,Universitas', 'Hasanuddin']"
"Geledah Rumah Dito Mahendra, KPK Temukan 15 Senpi, Mulai dari Pistol Sampai Laras Panjang",[''],https://www.jpnn.com/news/geledah-rumah-dito-mahendra-kpk-temukan-15-senpi-mulai-dari-pistol-sampai-laras-panjang?page=all,JPNN,nasional,2023-03-17,"['Dito', 'Mahendra,KPK,Nurhadi,Senpi,Pencucian', 'Uang']"
Warga Antusias Mengikuti Suntik Vitamin C Gratis yang Digelar Moeldoko Center,[''],https://www.jpnn.com/news/warga-antusias-mengikuti-suntik-vitamin-c-gratis-yang-digelar-moeldoko-center?page=all,JPNN,nasional,2023-03-17,"['suntik', 'Vitamin', 'C', 'gratis,Moeldoko', 'Center,Warga', 'Antusias,imunitas', 'tubuh']"
Mengenal Lebih Dekat Wamenkumham Eddy Hiariej: Perjalanan Karier dan Permintaan Sang Ayah,[''],https://www.jpnn.com/news/mengenal-lebih-dekat-wamenkumham-eddy-hiariej-perjalanan-karier-dan-permintaan-sang-ayah-1117070?page=all,JPNN,nasional,2023-03-17,"['Wamenkumham,Eddy', 'Hiariej,Karier,Akademisi']"
"Jembatan Juwana Kerap Macet, Ganjar Targetkan Perbaikan Rampung Akhir Maret Ini",[''],https://www.jpnn.com/news/jembatan-juwana-kerap-macet-ganjar-targetkan-perbaikan-rampung-akhir-maret-ini?page=all,JPNN,nasional,2023-03-17,"['Ganjar,Ganjar', 'Pranowo,Gubernur', 'Jawa', 'Tengah', 'Ganjar', 'Pranowo,Jembatan', 'Juwana,Macet']"
"Menjelang Ramadan, Heru Budi Pastikan Stok Bahan Pangan Aman",[''],https://www.jpnn.com/news/menjelang-ramadan-heru-budi-pastikan-stok-bahan-pangan-aman?page=all,JPNN,nasional,2023-03-17,"['heru', 'budi,Heru', 'Budi', 'Hartono,pj', 'gubernur', 'dki,pangan,Ramadan']"
Pembangunan Fly Over Bojongsoang Bandung Disetujui Pemprov Jabar,[''],https://www.jpnn.com/news/pembangunan-fly-over-bojongsoang-bandung-disetujui-pemprov-jabar?page=all,JPNN,nasional,2023-03-17,"['Bandung,Fly', 'Over', 'Bojongsoang,Pemprov', 'Jabar,Tol', 'Purbaleunyi']"
"Pengendara Motor Tewas jadi Korban Tabrak Lari, Itu Mobil Pelaku di CCTV",[''],https://www.jpnn.com/news/pengendara-motor-tewas-jadi-korban-tabrak-lari-itu-mobil-pelaku-di-cctv?page=all,JPNN,nasional,2023-03-17,"['Tabrak', 'Lari,Pengendara', 'motor', 'tewas,kasus', 'tabrak', 'lari,polres', 'konawe,CCTV']"
Mak Ganjar Lampung Ajak Warga Siapkan Ketahanan Pangan,[''],https://www.jpnn.com/news/mak-ganjar-lampung-ajak-warga-siapkan-ketahanan-pangan?page=all,JPNN,nasional,2023-03-17,"['Mak', 'Ganjar,Sukarelawan', 'Ganjar,ketahanan', 'pangan,kelompok', 'tani']"
"Densus 88 Bergerak di Sulteng, 5 Tersangka Terorisme Jaringan JI Ditangkap",[''],https://www.jpnn.com/news/densus-88-bergerak-di-sulteng-5-tersangka-terorisme-jaringan-ji-ditangkap?page=all,JPNN,nasional,2023-03-17,"['Densus', '88,tersangka', 'terorisme,Jamaah', 'Islamiyah,Sulteng']"
Kapolda Minta Warga Bolmong Selatan Ikut Jaga Keamanan Gegara Jumlah Polisi Kurang,[''],https://www.jpnn.com/news/kapolda-minta-warga-bolmong-selatan-ikut-jaga-keamanan-gegara-jumlah-polisi-kurang?page=all,JPNN,nasional,2023-03-17,"['Kapolda', 'Sulut,Irjen', 'Setyo', 'Budiyanto,Polres', 'Bolmong', 'Selatan,Keamanan']"
"Istri Tunjukkan Gaya Hidup Mewah, Kepala BPN Jaktim Bakal Diperiksa KPK",[''],https://www.jpnn.com/news/istri-tunjukkan-gaya-hidup-mewah-kepala-bpn-jaktim-bakal-diperiksa-kpk?page=all,JPNN,nasional,2023-03-17,"['BPN,sudarman', 'harjasaputra,Sudarman,istri', 'sudarman,KPK,harta,Kepala', 'BPN', 'Jaktim']"
"Pakar Kritik Keras Draf RUU Kesehatan, Tolong Pemerintah dan DPR Hati-Hati!",[''],https://www.jpnn.com/news/pakar-kritik-keras-draf-ruu-kesehatan-tolong-pemerintah-dan-dpr-hati-hati?page=all,JPNN,nasional,2023-03-17,"['RUU', 'Kesehatan,BPJS,JKN,Sistem', 'Ketatanegaraan,BPJamsostek']"
Ganjar Milenial Banten Gelar Workshop Untuk Bangkitkan UMKM Produk Opak,[''],https://www.jpnn.com/news/ganjar-milenial-banten-gelar-workshop-untuk-bangkitkan-umkm-produk-opak?page=all,JPNN,nasional,2023-03-17,"['Ganjar', 'Milenial', 'Center,Sukarelawan', 'Ganjar,UMKM,Opak,workshop']"
"Terima 14 Ribu Usulan Warga, Gubernur Ganjar Siapkan Anggaran Rp 22 Triliun",[''],https://www.jpnn.com/news/terima-14-ribu-usulan-warga-gubernur-ganjar-siapkan-anggaran-rp-22-triliun?page=all,JPNN,nasional,2023-03-17,"['Ganjar', 'Pranowo,Ganjar,Gubernur', 'Jawa', 'Tengah', 'Ganjar', 'Pranowo,Anggaran,Jawa', 'Tengah']"
