headline,extracted_text,link,sources,category,timestamp,keywords
Liga Inggris: Gabriel Jesus Ungkap Alasan Gabung Arsenal,"['London, Beritasatu.com - Penyerang anyar, Gabriel Jesus, mengakui bahwa percakapan dengan Direktur Arsenal Edu membantu meyakinkannya untuk bergabung dengan The Gunners daripada pelamar lainnya.', 'Pemain berusia 25 tahun itu dilaporkan menjadi target Real Madrid, sementara agennya baru-baru ini mengklaim bahwa Chelsea mencoba membajak transfernya. Namun Gabriel Jesus akhirnya memilih untuk bergabung dengan Arsenal dalam kesepakatan £ 45 juta dari Manchester City.', 'Ketika ditanya mengapa dia memilih untuk bergabung dengan Arsenal, mengingat mereka tidak akan bermain di Liga Champions musim depan, Gabriel Jesus memuji Edu dengan menjual proyek klub kepadanya dengan sempurna.', '""Ketika Edu datang untuk berbicara dengan saya dan bertanya bagaimana keadaan saya, bagaimana perasaan saya sebagai pribadi, dan kemudian sebagai pemain sepakbola, apa yang saya inginkan di masa depan. Saya pikir percakapan antara saya dan Edu luar biasa. sangat senang dengan proyek klub, dan langsung, saya berkata ya, saya pikir jalan saya ada di London,"" kata Gabriel Jesus kepada Sky Sports.', '""Saya tidak ingin menjadi pemain utama di sini, saya tidak ingin menjadi superstar. Saya ingin bermain sepak bola, menikmati sepakbola, itulah yang saya suka lakukan. Saya datang untuk membantu dan belajar dengan teman-teman. Di sini, ada pemain yang luar biasa juga, jadi saya datang untuk bergabung dengan klub di mana semua orang ingin menang bersama,"" papar Jesus lagi.', 'Kepindahan Gabriel Jesus ke Arsenal terjadi tak lama setelah rekannya sesama Brasil, Richarlison, pindah ke sisi lain London utara, yakni dengan Tottenham Hotspur dengan harga £60 juta.', 'Rekan tim internasional sekarang menjadi rival domestik, tetapi Gabriel Jesus bersikeras bahwa dia tidak mengharapkan apa pun selain yang terbaik untuk Richarlison musim depan.', '""Saya berharap di akhir musim, kami berdua bisa memperebutkan Sepatu Emas,"" ujarnya. ""Saya menyukainya, dia pria yang sangat baik, pemain yang luar biasa. Saya mendoakan yang terbaik untuknya, hanya saja tidak melawan kami,"" ungkap Jesus lagi.', 'Saksikan live streaming program-program BeritaSatu TV di sini']",https://www.beritasatu.com/bola/955551/liga-inggris-gabriel-jesus-ungkap-alasan-gabung-arsenal?page=all,BERITASATU,bola,2022-07-24,"['Gabriel', 'Jesus,', 'Arsenal,', 'Liga', 'Inggris,', 'Transfer', 'Arsenal,', 'Sepak', 'Bola', 'Eropa']"
Remaja Indonesia Gembira di Citayam Fashion Week,"['Jakarta, Beritasatu.com – Citayam Fashion Week (CFW) Sabtu (23/7) di area terowongan Stasiun Sudirman hingga zebra cross di jl Tanjung Karang, Jakarta Pusat ramai dipadati anak remaja Jakarta, Bogor, Depok, Tangerang, dan Bekasi (Jabodetabek). Bertepatan dengan Hari Anak Nasional yang dirayakan setiap 23 Juli, mereka tampak gembira mengekspresikan dirinya di arena fashion street tersebut.', '“Kita ke sini mau nongkrong, mau main. Rame dan kita bisa cari teman dan inspirasi di sini,” kata Karan, remaja asal Citayam dan Bojong Gede, Kabupaten Bogor dikutip dari live instagram Asah Kebaikan.', 'Karan datang berombongan dengan teman seusianya. Mereka tampil kompak mengenakan jaket sporty dan kacamata hitam.Tak hanya datang dari daerah Depok dan Bogor. CFW juga kini diminati anak-anak dari Jakarta. Tere asal Jakarta Barat datang dengan tampilan modis khas anak remaja: celana denim longgar dipadu atasan crop tank top dan jaket.', 'Tetap Mengejar Cita-cita', 'Citayam Fashion Week memang menjadi fenomena betapa anak-anak Indonesia, khususnya remaja, merindukan arena atau wadah tempat mengekspresikan dirinya. Fashion week yang biasanya menjadi milik segelintir orang, kini menjadi milik masyarakat. Siapapun bisa menjajal arena ini untuk mengekspresikan dirinya.', 'Meski begitu, mereka mengaku tetap mengutamakan sekolah demi mengejar cita-cita. “Kalau saya mau jadi pemadam kebakaran. Seneng aja maen api,” kata Rafa, salah satu remaja Citayam yang duduk di bangku SMP.', 'Sedangkan Tere dan temannya mengaku ingin menjadi dokter. “Saya ingin jadi dokter kecantikan. Karena saya senang perawatan wajah,” kata Tere, remaja 14 tahun.', 'Saksikan live streaming program-program BeritaSatu TV di sini']",https://www.beritasatu.com/lifestyle/955547/remaja-indonesia-gembira-di-citayam-fashion-week?page=all,BERITASATU,lifestyle,2022-07-24,"['Citayam', 'Fashion', 'Week,', 'Hari', 'Anak', 'Nasional,', 'Asah', 'Kebaikan']"
Psikolog Ingatkan Pentingnya Kemampuan Bersosialisasi Anak,"['Jakarta, Beritasatu.com - Psikolog Chitra Annisya menyebutkan, stimulasi sosial bagi anak seperti playdate sangat penting untuk meningkatkan kemampuan bersosialisasi anak balita.', '“Anak-anak yang lahir pada saat pandemi jarang berinteraksi sosial selain dengan keluarga inti, sehingga ketika berada di keramaian atau saat bertemu kakek-nenek, mudah menangis. Karena tidak terbiasa, merasa tidak nyaman,"" kata Chitra, Minggu (24/7/2022).', 'Selain stimulasi berupa interaksi sosial, anak juga memiliki kebutuhan yang lain untuk menunjang perkembangan kognitif di periode emasnya, yaitu sensory play.', 'Psikolog Chitra Annisya mengungkapkan, anak usia 0 hingga 3 tahun membutuhkan stimulasi yang konkret atau nyata, dan tidak bisa didapatkan melalui gawai.', '""Kebutuhan anak terhadap sensory play ini juga berbeda-beda, jadi harus disesuaikan dengan karakter anak,"" tambah Chitra, yang sebelumnya berbicara dalam Bunbun Story Playdate 2022 talk show yang dilaksanakan di Jakarta, Sabtu (23/7/2022) untuk memperingati HAN (Hari Anak Nasional).', 'Playdate merupakan sarana stimulasi sosial anak. Dikatakan, dari hasil penelitian Mama’s Choice terhadap 250 ibu, 38 persen mengaku tidak pernah mengajak anaknya bermain di masa pandemi, dan 43 persen mengatakan hanya 1-2 kali.', '', 'Saksikan live streaming program-program BeritaSatu TV di sini']",https://www.beritasatu.com/news/955549/psikolog-ingatkan-pentingnya-kemampuan-bersosialisasi-anak?page=all,BERITASATU,news,2022-07-24,"['Psikolog,', 'Anak,', 'HAN,', 'Chitra', 'Annisya']"
"Tiang Penyangga Tribune JIS Patah, Ini Respons Anies","['', 'Jakarta, Beritasatu.com - Tiang penyangga di tribune utara Jakarta International Stadium (JIS) patah di tengah acara peluncuran JIS pada Minggu (24/7/2022).', 'Terkait hal itu, Gubernur DKI Jakarta Anies Baswedan mengungkapkan bahwa hal tersebut terjadi karena semangat penonton yang luar biasa.', '""Kemudian soal pagar saya rasa semangatnya luar biasa tinggi dan ini kali pertama digunakan,"" kata Anies kepada wartawan di JIS.', 'Menurut Anies, hal tersebut merupakan bagian dari proses belajar. Sehingga, dari proses belajar tersebut bertemu dengan berbagai tantangan.', '', 'Saksikan live streaming program-program BeritaSatu TV di sini']",https://www.beritasatu.com/news/955543/tiang-penyangga-tribune-jis-patah-ini-respons-anies?page=all,BERITASATU,news,2022-07-24,"['JIS,', 'Tiang', 'Penyangga', 'JIS', 'Patah,', 'Anies', 'Baswedan,', 'DKI', 'Jakarta']"
"Kantongi Kontrak dari Pertamina, Bisnis Biodiesel JARR Cerah","['Surabaya, Beritasatu.com - PT Jhonlin Agro Raya Tbk (JARR) mengantongi kontrak dengan Pertamina untuk menyediakan kuota 305.000 kiloliter (KL) Fatty Acid Methyl Ester (FAME) dalam setahun hasil dari pabrik biodiesel milik perusahaan yang berkapasitas 1.500 TPD.', 'Direktur Keuangan PT JARR Tbk Temmy Iskandar mengatakan, FAME hasil dari pabrik biodiesel itu merupakan bahan bakar nabati jenis biodiesel untuk pencampuran bahan bakar minyak jenis solar.', '""Produk FAME hasil pabrik biodiesel kita penjualannya sudah pasti diserap oleh Pertamina karena kita telah memiliki kontrak kuota sebesar 305.000KL setahun dengan Pertamina untuk menyuplai Pertamina Baubau Wayame,” kata Temmy dalam keterangan resmi dikutip, Minggu (24/7/2022).', 'Menurut Temmy, pabrik biodiesel 1.500 TPD milik JARR berlokasi di Batulicin, Kecamatan Tanah Bumbu, Kalimantan Selatan, yang dibangun sejak 2019 dan mulai beroperasi September 2021 dan kemudian diresmikan oleh Presiden Jokowi pada 21 Oktober 2021.', 'Kesinambungan produksi pabrik biodiesel terjamin karena perseroan juga memiliki lahan perkebunan sawit seluas 17.020,26 Ha yang menghasilkan tandan buah segar (TBS).', 'Pengapalan perdana produk FAME hasil pabrik biodiesel JARR bahkan telah dilakukan pada September 2021 dengan mengirim 4.999,311 KL ke Pertamina Wayame. Bahkan, jumlah total FAME yang sudah terkirim dari September 2021 hingga Desember 2021 mencapai 49.655,880 KL.', '', 'Saksikan live streaming program-program BeritaSatu TV di sini']",https://www.beritasatu.com/ekonomi/955541/kantongi-kontrak-dari-pertamina-bisnis-biodiesel-jarr-cerah?page=all,BERITASATU,ekonomi,2022-07-24,"['JARR,', 'Jhonlin', 'Agro', 'Raya,', 'Biodiesel,', 'Jhonlin', 'Group,', 'Beritasatu', 'Bisnis']"
Borneo FC Menang karena Manfaatkan Arema yang Pincang,"['Samarinda, Beritasatu.com - Pelatih Borneo FC Milomir Seslija mengaku timnya meraih kemenangan di laga Liga 1 setelah sukses memanfaatkan kelemahan Arema FC yang tengah pincang karena beberapa pemainnnya cedera.', 'Milomir Seslija mengaku puas dengan penampilan para pemainBorneo FC yang telah berhasil mengalahkan Arema FC dengan skor telak 3-0 pada pertandingan Liga 1 Indonesia musim 2022/2023 di Stadion Segiri Samarinda, Kalimantan Timur, Minggu (24/7/2022).', '""Kami tahu saat ini Arema dalam kondisi krisis pemain, dan kami bisa memanfaatkan momentum itu dengan sebaik- baiknya,"" kata Milomir Seslija yang menangani Borneo FC musim ini menggantikan Fachri Husaini.', '""Saya tahu permasalahan kami dalam final Piala Presiden 2022. Kami pergi untuk mencari solusi dan hari ini kami bermain bagus di laga pertama. Dalam 10 menit kami mencetak dua gol dan membuat banyak peluang. Saat ini kami menunjukkan kami lebih baik dari Arema,"" kata pelatih yang akrab di sapa Milo itu usai pertandingan Borneo FC menjamu Arema.', 'Milo mengakui Arema merupakan tim yang bagus, karena para pemainnya telah merasakan pada ajang Piala Presiden 2022 dan harus mengakui kekalahan di laga final dengan agregat gol 1-0 dalam penentuan gelar juara.', 'Hasil tiga poin pada laga perdana, dinilai Milo merupakan hal yang sangat penting karena bisa menambah kepercayaan diri para pemain Borneo FC, untuk menghadapi laga selanjutnya di kompetisi Liga 1.', '""Setelah kalah di final Piala Presiden, kami butuh sesuatu untuk membuat kepercayaan diri kami kembali. Beruntung kami bertemu lagi dengan Arema di laga perdana Liga, dan kami bisa menunjukkan bahwa Borneo FC bisa memenangi pertandingan,"" jelas Milo.', 'Pada laga tersebut, dua pemain andalan Borneo FC yakni Javlon dan Bustos harus absen karena cedera, sehingga Milo harus memaksimalkan pemain yang ada untuk meredam ambisi Arema FC yang berniat mencuri poin di Samarinda.', '""Tak lupa kami memberikan apresiasi kepada para suporter yang hadir untuk mendukung kami di pertandingan,"" kata Milo.', 'Sementara itu pencetak dua gol kemenangan tim Borneo FC, Ahmad Nur Hardianto mengaku puas karena telah ikut berkontribusi membawa timnya memetik poin maksimal pada laga perdana Liga 1.', '""Kami bersyukur bisa membalas kekalahan dengan Arema pada ajang Piala Presiden di liga, dan semoga hasil positif ini terus berlanjut, karena kami berharap bisa meraih hasil kemenangan di laga selanjutnya,""\'kata Nur Hardianto.', 'Saksikan live streaming program-program BeritaSatu TV di sini']",https://www.beritasatu.com/bola/955539/borneo-fc-menang-karena-manfaatkan-arema-yang-pincang?page=all,BERITASATU,bola,2022-07-24,"['Borneo', 'FC,', 'Liga', '1,', 'Borneo', 'FC', 'vs', 'Arema', 'FC,', 'Hasil', 'Liga', '1,', 'Arema', 'FC']"
Acibadem Buka Kantor Informasi di Jakarta,"['Jakarta, Beritasatu.com – Wisata medis semakin populer di masyarakat Indonesia. Pasalnya, selain kesempatan untuk berwisata, alasan utama adalah mencari second opinion dan mendapatkan perawatan berstandar internasional dengan teknologi kedokteran modern. Data Kementerian Kesehatan menyebutkan sekitar satu juta pasien Indonesia tercatat berobat ke luar negeri setiap tahun dan menghabiskan biaya sekitar US$ 11,5 miliar (Rp 165 triliun).', 'Melihat hal tersebut, Acibadem Healthcare Group mengumumkan peresmian Kantor Informasi Acibadem Jakarta yang bertujuan memberi kemudahan bagi pasien-pasien di Indonesia dalam mendapatkan perawatan medis Acibadem, sekaligus menghubungkan pasien dengan para dokter dan tenaga kesehatan profesional Acibadem Healthcare Group terkemuka di Turki.', 'Sebagai informasi, hingga saat ini Acibadem telah meluncurkan lebih dari 40 kantor informasi di luar Turki.', 'Direktur Pengembangan Bisnis Internasional Acibadem, Ilyas Benveniste menjelaskan bahwa layanan diagnostik dan perawatan yang ditawarkan telah mengikuti grafik keamanan dan keselamatan para pasien serta standar kesehatan bersertifikat.', '“Pasien internasional akan disambut dengan hangat di meja Health Point kami setelah mereka tiba di bandara di Istanbul, di mana mereka dapat menunggu sampai pemindahan mereka ke hotel atau ke rumah sakit dengan transportasi pribadi. Di meja Health Point kami yang berlokasi di rumah sakit, penerjemah kami yang tersedia dalam 20 bahasa pun akan menyambut pasien dan membantu mereka selama masa perawatan,” ujar İlyas dalam keterangan, Jumat (22/7).', 'Ditambahkan oleh Kepala Kantor Acibadem Jakarta, Hasni Hutagalung bahwa pasien dapat membawa rekam medis dan mendapatkan konsultasi gratis dari para ahli di Acibadem, Turki. “Kantor Informasi Acibadem Jakarta akan membantu para pasien dari hari pertama pengajuan layanan kesehatan hingga kembali ke Indonesia, yang mencakup penjadwalan rencana perawatan, pengaturan perjalanan medis ke Turki serta mengelola komunikasi tindak lanjut dengan para dokter,” kata dia.', 'Terkait persyaratan, pasien juga bakal mendapatkan penjelasan detil, termasuk soal biaya untuk menjalani perawatan di rumah sakit Acibadem. Apabila pasien dinyatakan harus menjalani perawatan jangka panjang selama lebih satu bulan karena tingkat kritisnya, pihak rumah sakit akan membantu memperpanjang izin tinggal. Karena sebenarnya warga Indonesia yang datang ke Turki tidak memerlukukan visa.', 'Belum lama ini, Turki tengah menjadi perbincangan banyak orang di Indonesia karena perawatan estetika dan operasi plastiknya. Semisal, transplantasi rambut atau tanam rambut yang dilakukan oleh musisi Kevin Aprilio, Anang Hermansyah, dan Atta Halilintar, seorang Youtuber di Turki beberapa waktu lalu.', 'Namun, masih banyak layanan kesehatan lainnya yang ditawarkan oleh Acibadem Group di beberapa lokasi, yang memenuhi standar global dengan pusat-pusat layanannya yang meliputi Pusat Kanker, Pusat Perawatan Jantung, Pusat Fertilisasi In Vitro, Pusat Transplantasi Organ (hati, ginjal, tulang sumsum), Pusat Tulang Belakang, Pusat Kedokteran Olahraga yang telah diakreditasi oleh FIFA, dan Pusat Bedah Robotik, yang seluruhnya merupakan pusat yang terakreditasi dan berkualitas secara nasional dan internasional karena peralatan teknologi canggih dan para ahli yang memiliki pengalaman signifikan di bidangnya masing-masing.', '“Di antara perawatan-perawatan kelas dunia yang kami tawarkan di Turki, kebanyakan orang Indonesia mengunjungi kami untuk menjalani perawatan transplantasi hati, perawatan onkologi dan transplantasi sumsum tulang,” ungkap Business Development Coordinator, Mustafa Karadede dari Acibadem Headquarter di Turki.', 'Disinggung soal biaya layanan kesehatan yang diberikan Acibadem, Hasni mengungkap bahwa harganya tidak melebihi layanan yang ada di Singapura dan Malaysia. Untuk biaya medical check-up di rumah sakit Acibadem dibanderol mulai US$ 700 (Rp 10,5 juta) hingga US$ 2.000 untuk eksekutif.', 'Transplantasi Rambut', 'Mengenai transplantasi rambut yang kini menjadi tren di Indonesia, Hasni menuturkan jika biaya yang dikeluarkan di setiap rumah sakit bervariasi tetapi selisihnya tidak jauh berbeda. Semisal untuk rumah sakit Acibadem, harga yang dibanderol untuk penanaman rambut berkisar mulai US$ 1.800 hingga US$ 3.000.', 'Dijelaskan lebih lanjut oleh Hasni bahwa proses transplantasi rambut membutuhkan waktu hingga 4 jam dengan menggunakan rambut milik pasien. Setelah itu, pasien diminta datang kembali usai enam bulan untuk memeriksa perkembangan dari pertumbuhan rambutnya.', '“Hair transplant kelihatannya menyeramkan, tetapi itu hanya proses saja. Prosesnya membutuhkan waktu empat jam untuk menanamkan rambutnya. Jadi biasanya diambil dari rambut sendiri. Begitu dokter sudah menemukan bagian mana yang rambutnya bisa diambil, dia akan mencabutnya untuk dipindahkan ke bagian yang botak untuk ditanamkan. Pasien enam bulan (setelah treatment) harus datang lagi untuk melihat sejauh apa rambutnya tumbuh,” ujar Hasni.', 'Selain memberikan perawatan medis dengan menggunakan teknologi mutakhir, Acibadem Healthcare Group memberikan layanan kesehatan dengan bantuan 3.500 dokter dan 4.500 perawat di 22 rumah sakit dan 14 pusat rawat jalan.', '“Bagi mereka yang tertarik untuk mengetahui lebih banyak tentang layanan kesehatan Acibadem, Kantor Informasi Jakarta kami yang berlokasi di Tamara Suite 14-02, Setiabudi, Jakarta Selatan beroperasi pada hari kerja antara pukul 09.00-17.00 WIB dan Anda juga bisa mengunjungi situs kami di acibademinternational.com,” tambah Hasni.', 'Saksikan live streaming program-program BeritaSatu TV di sini']",https://www.beritasatu.com/lifestyle/955545/acibadem-buka-kantor-informasi-di-jakarta?page=all,BERITASATU,lifestyle,2022-07-24,"['Kantor', 'Informasi', 'Acibadem', 'Jakarta,', 'Acibadem', 'Buka', 'Kantor', 'Informasi,', 'Acibadem', 'Healthcare', 'Group,', 'Wisata', 'Medis,', 'Turki']"
"BPIP: Revolusi Industri 4.0, Manusia Harus Bekerja Lebih Keras","['Yogyakarta, Beritasatu.com - Kepala Badan Pembinaan Ideologi Pancasila (BPIP) Yudian Wahyudi mengatakan revolusi industri 4.0 membuat manusia harus bekerja lebih keras. Pasalnya, revolusi industri mensyaratkan manusia harus memahami segala hal yang berhubungan dengan teknologi, termasuk teknologi digital.', '“Hasil revolusi industri 4.0 membuat kita harus kerja keras, sehingga kita perlu mengoptimalkan potensi digital menjadi sesuatu yang menguntungkan bagi kita sebagai bangsa,” katanya dalam kegiatan Diklat Pancasila bagi Generasi Milenial di Yogyakarta, sebagaimana dikutip dari keterangan tertulis BPIP, Minggu (24/7/2022).', 'Oleh karena itu, Yudian mengatakan gerakan digitalisasi ini harus diaktifkan, dioptimalkan, dan didorong untuk menciptakan generasi yang terdidik.', '“Dalam gambaran saya juga melanjutkan perjuangan yang telah dibangun generasi pertama kemerdekaan kita yang mendapat pendidikan pertama secara formal, yaitu pada generasinya Bung Karno dan Bung Hatta,” katanya.', 'Menurutnya, bangsa Indonesia memiliki sejarah yang panjang untuk memperoleh kemerdekaan. Dalam konteks pendidikan, bangsa ini perlu untuk belajar dari proses Sumpah Pemuda 28 Oktober 1928 yang dipelopori oleh generasi muda.', 'Sumpah Pemuda harus menjadi pembangkit memori kolektif bangsa tentang perjuangan pemuda dalam memproklamasikan kemerdekaan.', '“Saya sangat bangga karena melihat ada semangat yang tinggi dari para generasi muda (mahasiswa) untuk membantu membumikan Pancasila melalui pendekatan digitalisasi yang kreatif dan inovatif,” kata Yudian.', 'Ketua Panitia Diklat Pancasila bagi Generasi Milenial, David Ardiansyah mengatakan kegiatan yang berlangsung sejak 21-23 Juli 2022, diikuti ratusan mahasiswa dari berbagai daerah dan program studi.', 'Materi yang disampaikan utamanya menyoroti isu-isu yang berkembang dalam dunia digital, seperti pelatihan jurnalistik, event management, dan media sosial strategis. Dia berharap melalui pelatihan ini, para peserta bukan hanya mampu mendapatkan pengetahuan yang baru, tetapi juga menyerap materi-materi dengan baik.', '“Pesan dari kepala BPIP bahwa kita sebagai generasi muda harus siap menjadi agen perubahan. Generasi yang mampu diandalkan dan diberi kepercayaan untuk membumikan Pancasila melalui strategi-strategi yang kreatif dan inovatif,” kata David.', 'Saksikan live streaming program-program BeritaSatu TV di sini']",https://www.beritasatu.com/news/955537/bpip-revolusi-industri-40-manusia-harus-bekerja-lebih-keras?page=all,BERITASATU,news,2022-07-24,"['BPIP,', 'Revolusi', 'Industri,', 'Yudian', 'Wahyudi,', 'Sumpah', 'Pemuda,', 'Bung', 'Karno']"
"Peluncuran JIS, Gubernur Anies: Terima Kasih Presiden Jokowi","['', 'Jakarta, Beritasatu.com - Gubernur DKI Jakarta, Anies Baswedan mengucapkan terima kasih kepada Presiden Joko Widodo (Jokowi) dan sejumlah pihak terkait berdirinya Jakarta International Stadium (JIS).', '""Izinkan kami menyampaikan dukungan dari pemerintah pusat dan khususnya kepada bapak Presiden yang memungkinkan jalannya proyek ini sampai tuntas,"" kata Anies dalam sambutannya di JIS, Minggu (24/7/2022).', 'Dikatakan Anies, berdirinya JIS merupakan kerja kolosal dan bukan hanya dikerjakan oleh satu orang saja. Anies juga mengucapkan terima kasih kepada para pekerja yang tidak pernah tampak di layar manapun tetapi keringatnya yang membuat stadion tersebut berdiri.', '""Ini kerja ribuan orang, ribuan orang bekerja siang malam menuntaskan proyek mahakarya karena itu izinkan dalam kesempatan kali ini saya mengucapkan terima kasih kepada para pekerja yang tidak pernah tampak di layar manapun tetapi keringatnya yang membuat stadion ini bisa berdiri,"" ucapnya.', 'Lebih lanjut Anies mengungkapkan terima kasih kepada jajaran Jakarta Propertindo (Jakpro) yang mengawal dari mulai persiapan rancangan hingga penuntasan. Kemudian terima kasih tersebut disampaikan kepada jajaran Pemprov DKI dan Badan Usaha Milik Daerah (BUMD).', 'Diketahui peluncuran atau peresmian JIS digelar pada Minggu (24/7/2022). Dalam rangkaian peresmian JIS ini, untuk acara olahraga akan menampilkan pertandingan persahabatan internasional antara Persija Jakarta dan Chonburi FC (Thailand).', 'Sementara untuk pertunjukan musik, akan menampilkan penampilan dari musisi ternama Dewa 19 bersama Virzha, Kotak dan Setia Band serta pertunjukan laser dan permainan lampu berteknologi tinggi. Peresmian JIS secara simbolis dan penampilan berbagai pertunjukan akan berlangsung pada pukul 16.00-18.00 WIB. Sedangkan pertandingan persahabatan internasional antara Persija dan Chonburi FC berlangsung pada pukul 18.30 WIB sampai dengan selesai.', 'Saksikan live streaming program-program BeritaSatu TV di sini']",https://www.beritasatu.com/news/955535/peluncuran-jis-gubernur-anies-terima-kasih-presiden-jokowi?page=all,BERITASATU,news,2022-07-24,"['JIS,', 'Peluncuran', 'JIS,', 'Jokowi,', 'Anies', 'Baswedan']"
Survei: Mayoritas Publik Tak Setuju Harga BBM Naik,"['', 'Jakarta, Beritasatu.com – Mayoritas publik tidak setuju harga bahan bakar minyak (BBM) dinaikkan meskipun harga bahan bakar dunia saat ini mengalami peningkatan. Publik tetap ingin pemerintah berupaya agar harga bahan bakar dalam negeri tidak dinaikkan, termasuk jika harus menambah utang negara untuk menutupi subsidi.', 'Temuan ini berdasarkan hasil survei terbaru LSI yang dilakukan pada 27 Juni hingga 5 Juli 2022 dengan wawancara melalui telepon. Populasi survei ini sebanyak 1.206 responden yang merupakan warga negara Indonesia yang berusia 17 tahun ke atas atau sudah menikah dan memiliki telepon/cellphone. Pemilihan sampel dilakukan melalui metode random digit dialing atau RDD (teknik memilih sampel melalui proses pembangkitan nomor telepon secara acak). Margin of error survei diperkirakan ±2.9% pada tingkat kepercayaan 95%.', '“Sebanyak 48,1% berpendapat harga BBM tidak dinaikan,” ujar Direktur Eksekutif LSI Djayadi Hanan dalam rilis survei secara daring bertajuk ""Persepsi Publik terhadap Penegakan Hukum, Tugas Lembaga-lembaga Hukum dan Isu-isu Ekonomi"" pada Minggu (24/7/2022).', 'Sebanyak 32,7 responden yang berpendapat bahwa karena harga bahan bakar dunia saat ini mengalami peningkatan, maka untuk mengurangi beban APBN sebaiknya harga bahan bakar dalam negeri juga dinaikkan. Menurut mereka, hal ini dilakukan agar pemerintah tidak menambah hutang negara. “Lalu sebanyak 19,2% yang menyatakan tidak tahu atau tidak menjawab,” kata Djayadi.', '', 'Temuan lain dari survei LSI ini adalah lebih banyak yang menilai harga BBM tidak terjangkau saat ini sebesar 53,3%. Sedangkan yang menilai harga BBM saat ini terjangkau sebanyak 37,9% dan 8,8% yang menyatakan tidak tahu atau tidak menjawab.', 'Saksikan live streaming program-program BeritaSatu TV di sini']",https://www.beritasatu.com/news/955533/survei-mayoritas-publik-tak-setuju-harga-bbm-naik?page=all,BERITASATU,news,2022-07-24,"['BBM,', 'Harga', 'BBM', 'Naik,', 'Survei', 'LSI', 'BBM,', 'Djayadi', 'Hanan']"
