headline,extracted_text,link,sources,category,timestamp,keywords
"Transformasi Berlanjut, Saham Telkom (TLKM) Diprediksi Menuju Rp 5.000",[],https://investor.id/market/324644/transformasi-berlanjut-saham-telkom-tlkm-diprediksi-menuju-rp-5000?page=all,INVESTORID,https://investor.id/transformasi-berlanjut-saham-telkom-tlkm-diprediksi-menuju-rp-5000?page=all,2023-03-16,"['telkom,tlkm,prospek', 'saham', 'telkom,target', 'harga', 'telkom,kinerja', 'keuangan', 'telkom,target', 'harga', 'tlkm,saham']"
Monica Putri Anak Taipan Borneo Mundur dari Citra Borneo (CBUT),[],https://investor.id/market/324642/monica-putri-anak-taipan-borneo-mundur-dari-citra-borneo-cbut?page=all,INVESTORID,https://investor.id/monica-putri-anak-taipan-borneo-mundur-dari-citra-borneo-cbut?page=all,2023-03-16,"['petinggi', 'citra', 'borneo', 'mundur,citra', 'borneo,citra', 'borneo', 'utama,monica', 'putri', 'mundur,cbut']"
"Lagi-lagi Dibuka Melemah, IHSG Kini Bertengger di Bawah Level 6.600",[],https://investor.id/market/324643/lagilagi-dibuka-melemah-ihsg-kini-bertengger-di-bawah-level-6600?page=all,INVESTORID,https://investor.id/lagilagi-dibuka-melemah-ihsg-kini-bertengger-di-bawah-level-6600?page=all,2023-03-16,"['ihsg,bei,saham,ihsg', 'hari', 'ini,ihsg', 'turun']"
"Credit Suisse Akan Ajukan Pinjaman Hingga US$ 53,7 Miliar dari Bank Sentral",[],https://investor.id/finance/324641/credit-suisse-akan-ajukan-pinjaman-hingga-us-537-miliar-dari-bank-sentral?page=all,INVESTORID,https://investor.id/credit-suisse-akan-ajukan-pinjaman-hingga-us-537-miliar-dari-bank-sentral?page=all,2023-03-16,"['credit', 'suisse,likuiditas', 'credit', 'suisse,swiss', 'national', 'bank', '(snb),bank', 'sentral', 'swiss,credit', 'suisse', 'jatuh']"
"BRI Danareksa Sekuritas: IHSG bisa Lanjutkan Koreksi, Cermati Tiga Saham Ini",[],https://investor.id/market/324640/bri-danareksa-sekuritas-ihsg-bisa-lanjutkan-koreksi-cermati-tiga-saham-ini?page=all,INVESTORID,https://investor.id/bri-danareksa-sekuritas-ihsg-bisa-lanjutkan-koreksi-cermati-tiga-saham-ini?page=all,2023-03-16,"['ihsg', 'hari', 'ini,saham', 'hari', 'ini,prediksi', 'indeks,prediksi', 'ihsg,bursa', 'efek']"
4 Bank BUMN Kini Dipimpin Alumni Bank Mandiri,[],https://investor.id/market/324715/4-bank-bumn-kini-dipimpin-alumni-bank-mandiri?page=all,INVESTORID,https://investor.id/4-bank-bumn-kini-dipimpin-alumni-bank-mandiri?page=all,2023-03-16,"['bank', 'mandiri,bri,bni,btn,bank', 'bumn']"
Credit Suisse Pimpin Koreksi Saham Bank di Eropa Setelah Runtuhnya SVB,[],https://investor.id/finance/324639/credit-suisse-pimpin-koreksi-saham-bank-di-eropa-setelah-runtuhnya-svb?page=all,INVESTORID,https://investor.id/credit-suisse-pimpin-koreksi-saham-bank-di-eropa-setelah-runtuhnya-svb?page=all,2023-03-16,"['credit', 'suisse,perbankan,swiss', 'bank,credit', 'suisse', 'jatuh']"
CVC Capital Beli  Saham Samator Indonesia (AGII) US$ 155 Juta,[],https://investor.id/market/324638/cvc-capital-beli-saham-samator-indonesia-agii-us-155-juta?page=all,INVESTORID,https://investor.id/cvc-capital-beli-saham-samator-indonesia-agii-us-155-juta?page=all,2023-03-16,"['aneka', 'gas', 'industri,samator', 'indonesia,saham', 'agii,agii,cvc', 'capital,keluarga', 'harsono,samator', 'indo', 'gas,cvc', 'beli', 'saham', 'agii']"
"Credit Suisse Jatuh, Otoritas Swiss Siapkan Penyelamatan",[],https://investor.id/finance/324637/credit-suisse-jatuh-otoritas-swiss-siapkan-penyelamatan?page=all,INVESTORID,https://investor.id/credit-suisse-jatuh-otoritas-swiss-siapkan-penyelamatan?page=all,2023-03-16,"['credit', 'suisse,credit', 'suisse', 'jatuh,saudi', 'national', 'bank,swiss', 'national', 'bank,credit', 'suisse', 'kesulitan', 'likuidtas']"
"3 Petinggi Citra Borneo Utama (CBUT) Kompak Mundur, Ada Apa?",[],https://investor.id/market/324636/3-petinggi-citra-borneo-utama-cbut-kompak-mundur-ada-apa?page=all,INVESTORID,https://investor.id/3-petinggi-citra-borneo-utama-cbut-kompak-mundur-ada-apa?page=all,2023-03-16,"['petinggi', 'citra', 'borneo', 'mundur,citra', 'borneo,citra', 'borneo', 'utama,cbut']"
"Credit Suisse Kesulitan Likuiditas, Bank Sentral Siap Suntik Modal",[],https://investor.id/finance/324635/credit-suisse-kesulitan-likuiditas-bank-sentral-siap-suntik-modal?page=all,INVESTORID,https://investor.id/credit-suisse-kesulitan-likuiditas-bank-sentral-siap-suntik-modal?page=all,2023-03-16,"['credit', 'suisse,saudi', 'national', 'bank,krisis', 'perbankan', 'global,credit', 'suisse', 'jatuh']"
"Melesat 540%, BEI Akhirnya Suspen Saham Pelita Teknologi (CHIP)",[],https://investor.id/market/324634/melesat-540-bei-akhirnya-suspen-saham-pelita-teknologi-chip?page=all,INVESTORID,https://investor.id/melesat-540-bei-akhirnya-suspen-saham-pelita-teknologi-chip?page=all,2023-03-16,"['pelita', 'teknologi', 'global,pelita', 'teknologi,saham', 'chip,chip', 'suspend,suspend', 'saham', 'chip,kinerja', 'keuangan', 'pelita,saham', 'chip', 'ara,kenaikan', 'harga', 'chip,bei,bursa', 'efek,suspend']"
"Capex Rp 400 Miliar, Kimia Farma (KAEF) Meracik Formula Pendorong Kinerja",[],https://investor.id/market/324627/capex-rp-400-miliar-kimia-farma-kaef-meracik-formula-pendorong-kinerja?page=all,INVESTORID,https://investor.id/capex-rp-400-miliar-kimia-farma-kaef-meracik-formula-pendorong-kinerja?page=all,2023-03-16,"['kaef,kimia', 'farma,capex,kinerja', 'kimia', 'farma,obat', 'kimia', 'farma,saham']"
Tok! Gugatan PKPU Waskita Karya (WSKT) Dicabut,[],https://investor.id/market/324632/tok-gugatan-pkpu-waskita-karya-wskt-dicabut?page=all,INVESTORID,https://investor.id/tok-gugatan-pkpu-waskita-karya-wskt-dicabut?page=all,2023-03-16,"['pkpu', 'waskita', 'karya,waskita', 'karya,saham', 'waskita', 'karya,wskt,waskita']"
"Pasar Asia Pasifik Jatuh, Credit Suisse Tambah Ketakutan Perbankan",[],https://investor.id/market/324633/pasar-asia-pasifik-jatuh-credit-suisse-tambah-ketakutan-perbankan?page=all,INVESTORID,https://investor.id/pasar-asia-pasifik-jatuh-credit-suisse-tambah-ketakutan-perbankan?page=all,2023-03-16,"['pasar', 'asia,saham', 'asia,pasar', 'asia', 'pasifik,saham', 'asia', 'pasifik,indeks', 'asia', 'pasifik,credit', 'suisse', 'jatuh']"
